Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	GSM_SS	
1354497301	1170.12	3575.00	1357	1600	16000	2.351	9.539	15	13	
1354497344	1242.23	3659.14	1357	1600	16000	2.399	10.007	15	13	
1354497387	1178.60	3529.15	1357	1600	16000	2.342	9.621	15	14	
1354497430	1220.62	3549.00	1357	1600	16000	2.354	9.462	15	13	
1354497473	1248.88	3316.13	1357	1600	16000	2.502	8.726	15	13	
1354497516	1191.76	3408.78	1357	1600	16000	2.390	8.993	15	13	
1354497560	1215.18	3589.32	1357	1600	16000	2.458	9.787	15	14	
1354497604	1206.82	3393.00	1357	1600	16000	2.438	9.482	15	13	
1354497646	1172.44	3487.24	1357	1600	16000	2.282	9.028	15	13	
1354497690	1192.97	3537.94	1357	1600	16000	2.320	9.417	15	14	
1354497733	1225.50	3131.04	1357	1600	16000	2.489	8.430	15	13	
1354497778	1190.59	2997.34	1357	1600	16000	2.354	8.106	15	14	
1354497821	1161.78	3075.23	1357	1600	16000	2.271	8.440	15	13	
1354497864	1196.66	2995.51	1357	1600	16000	2.302	7.959	15	13	
1354497908	1187.06	3027.11	1357	1600	16000	2.300	8.440	15	13	
1354497952	1133.32	3016.74	1357	1600	16000	2.265	8.547	15	14	
1354497996	1103.30	3060.35	1357	1600	16000	2.119	8.631	15	14	
1354498039	1159.72	3178.14	1357	1600	16000	2.315	8.909	15	13	
1354498083	1173.42	3167.18	1357	1600	16000	2.276	8.983	15	14	
1354498127	1201.42	3271.33	1357	1600	16000	2.362	8.978	15	13	
1354498170	1243.48	3166.06	1357	1600	16000	2.408	8.495	15	13	
1354498213	1183.71	3274.67	1357	1600	16000	2.333	8.597	15	13	
1354498257	1158.92	2941.81	1357	1600	16000	2.298	8.078	15	13	
1354498301	1253.04	3056.17	1357	1600	16000	2.425	8.351	15	14	
1354498344	1193.06	3302.62	1357	1600	16000	2.446	9.003	15	14	
1354498387	1197.22	3208.99	1357	1600	16000	2.355	7.989	15	13	
1354498430	1161.97	3265.79	1357	1600	16000	2.258	8.929	15	13	
1354498474	1281.61	2966.85	1357	1600	16000	2.481	8.418	15	14	
1354498518	1171.28	3147.20	1357	1600	16000	2.329	8.547	15	13	
1354498563	1244.71	2306.89	1357	1600	16000	2.415	7.012	15	13	
1354498607	1167.54	3312.93	1357	1600	16000	2.399	9.003	15	13	
1354498650	1305.53	3142.54	1357	1600	16000	2.522	8.763	15	14	
1354498694	1163.54	3192.01	1357	1600	16000	2.339	8.944	15	14	
1354498737	1139.38	3114.16	1357	1600	16000	2.311	8.520	15	13	
1354498780	1227.22	3071.40	1357	1600	16000	2.483	8.440	15	14	
1354498825	1215.28	2489.58	1357	1600	16000	2.402	7.501	15	14	
1354498868	1222.46	2808.00	1357	1600	16000	2.383	7.506	15	14	
1354498913	1180.94	2458.15	1357	1600	16000	2.351	7.072	15	14	
1354498959	1193.09	2142.13	1357	1600	16000	2.349	6.516	15	14	
1354499003	1259.30	3125.79	1357	1600	16000	2.401	8.430	15	14	
1354499046	1273.38	3309.38	1357	1600	16000	2.544	8.951	15	14	
1354499088	1198.42	3165.22	1357	1600	16000	2.296	8.435	15	14	
1354499132	1206.80	2745.70	1357	1600	16000	2.406	7.855	15	13	
1354499175	1231.94	3498.94	1357	1600	16000	2.436	8.998	15	13	
1354499219	1267.98	2972.32	1357	1600	16000	2.531	8.433	15	14	
1354499263	1386.79	2949.16	1357	1600	16000	2.681	8.245	15	14	
1354499307	1369.19	2799.25	1357	1600	16000	2.693	7.617	15	13	
1354499350	1302.72	3034.41	1357	1600	16000	2.539	8.435	15	13	
1354499393	1401.99	3123.24	1357	1600	16000	2.709	8.383	15	14	
1354499436	1259.05	3107.00	1357	1600	16000	2.652	8.473	15	13	
1354499479	1248.68	3211.00	1357	1600	16000	2.438	8.450	15	14	
1354499522	1305.54	3511.86	1357	1600	16000	2.578	9.162	15	14	
1354499566	1192.99	3365.65	1357	1600	16000	2.328	9.348	15	15	
1354499609	1173.68	2871.21	1357	1600	16000	2.315	7.682	15	13	
1354499653	1169.12	3165.08	1357	1600	16000	2.262	8.842	15	13	
1354499696	1140.74	3406.45	1357	1600	16000	2.248	9.422	15	13	
1354499740	1136.47	3380.00	1357	1600	16000	2.221	9.410	15	14	
1354499783	1160.43	3483.94	1357	1600	16000	2.274	9.291	15	14	
1354499825	1134.52	3494.82	1357	1600	16000	2.243	9.410	15	14	
1354499868	1140.76	3289.00	1357	1600	16000	2.236	9.065	15	14	
1354499912	1178.60	3468.82	1357	1600	16000	2.313	9.623	15	14	
1354499955	1100.08	3445.00	1357	1600	16000	2.179	9.472	15	14	
1354499998	1161.27	3310.74	1357	1600	16000	2.279	8.882	15	14	
1354500040	1171.86	3299.94	1357	1600	16000	2.260	8.892	15	14	
1354500083	1159.85	3286.95	1357	1600	16000	2.293	8.964	15	14	
1354500127	1196.00	3315.57	1357	1600	16000	2.341	9.204	15	14	
1354500170	1226.74	3202.99	1357	1600	16000	2.472	8.485	15	14	
1354500213	1160.88	3308.80	1357	1600	16000	2.227	8.877	15	14	
1354500256	1174.50	3404.11	1357	1600	16000	2.327	9.395	15	14	
1354500299	1187.54	3432.13	1357	1600	16000	2.326	9.467	15	14	
1354500343	1182.84	3388.76	1357	1600	16000	2.306	9.390	15	14	
1354500386	1180.34	3312.93	1357	1600	16000	2.384	8.924	15	14	
1354500429	1081.30	3438.55	1357	1600	16000	2.100	9.355	15	13	
1354500471	1095.31	3497.00	1357	1600	16000	2.111	9.417	15	13	
1354500515	1056.50	3971.73	1357	1600	16000	2.023	10.727	15	13	
1354500558	1118.02	3442.85	1357	1600	16000	2.185	9.182	15	14	
1354500600	1033.14	3827.82	1357	1600	16000	2.023	10.045	15	13	
1354500643	1129.72	3861.88	1357	1600	16000	2.174	9.474	15	14	
1354500686	1117.04	3820.41	1357	1600	16000	2.047	10.057	15	14	
1354500729	1083.46	3438.55	1357	1600	16000	2.142	9.355	15	14	
1354500771	1141.88	3510.00	1357	1600	16000	2.155	9.340	15	13	
1354500814	1090.46	3390.88	1357	1600	16000	1.879	9.360	15	13	
1354500857	1145.56	3466.67	1357	1600	16000	2.252	9.412	15	13	
1354500901	1070.46	3546.19	1357	1600	16000	2.082	9.774	15	14	
1354500944	1125.06	3455.92	1357	1600	16000	2.199	9.281	15	13	
1354500987	1087.75	3419.70	1357	1600	16000	2.131	9.474	15	13	
1354501030	1111.24	3347.72	1357	1600	16000	2.130	8.904	15	13	
1354501075	1141.32	3225.90	1357	1600	16000	2.229	8.904	15	13	
1354501118	1109.13	3423.44	1357	1600	16000	2.164	9.328	15	13	
1354501162	1167.38	3364.90	1357	1600	16000	2.345	9.365	15	14	
1354501205	1134.85	3669.74	1357	1600	16000	2.217	9.427	15	13	
1354501248	1128.80	3470.97	1357	1600	16000	2.179	9.435	15	13	
1354501291	1107.20	3983.53	1357	1600	16000	2.049	10.642	15	13	
1354501334	1048.67	3984.08	1357	1600	16000	1.974	10.759	15	13	
1354501377	1100.08	3932.34	1357	1600	16000	2.169	10.677	15	14	
1354501420	1118.17	3791.26	1357	1600	16000	2.141	10.295	15	13	
1354501465	1121.36	3399.90	1357	1600	16000	2.160	9.536	15	13	
1354501508	1150.16	3354.00	1357	1600	16000	2.181	8.879	15	13	
1354501551	1118.17	3239.88	1357	1600	16000	2.148	9.075	15	12	
1354501595	1145.81	3713.83	1357	1600	16000	2.216	9.596	15	13	
1354501637	1133.66	3323.38	1357	1600	16000	2.196	8.845	15	13	
1354501681	1095.31	3434.39	1357	1600	16000	2.157	9.343	15	13	
1354501724	1114.26	3354.00	1357	1600	16000	2.191	8.971	15	13	
1354501767	1104.55	3330.59	1357	1600	16000	2.125	8.988	15	13	
1354501810	1053.51	3237.00	1357	1600	16000	1.999	9.023	15	13	
1354501854	1083.44	3215.96	1357	1600	16000	2.080	9.006	15	13	
1354501897	1127.48	3228.93	1357	1600	16000	2.173	8.673	15	13	
1354501941	1090.92	3250.00	1357	1600	16000	2.142	8.909	15	13	
1354501983	1097.40	3089.62	1357	1600	16000	2.091	7.922	15	13	
1354502026	1131.08	3421.31	1357	1600	16000	2.207	9.393	15	13	
1354502070	1167.20	3284.60	1357	1600	16000	2.210	9.083	15	13	
1354502114	1161.22	3445.08	1357	1600	16000	2.196	9.601	15	13	
1354502157	1117.83	3344.14	1357	1600	16000	2.139	8.683	15	13	
1354502199	1116.90	3425.58	1357	1600	16000	2.181	9.140	15	14	
1354502242	1087.24	3367.00	1357	1600	16000	2.097	9.068	15	13	
1354502286	976.06	3322.85	1357	1600	16000	1.928	9.078	15	13	
1354502329	1078.62	3121.30	1357	1600	16000	2.049	8.455	15	13	
1354502372	1102.56	3343.55	1357	1600	16000	2.082	8.976	15	13	
1354502415	1062.84	3299.94	1357	1600	16000	2.064	9.063	15	13	
1354502459	1086.20	2720.89	1357	1600	16000	2.113	7.597	15	13	
1354502501	1024.07	3619.64	1357	1600	16000	1.988	9.616	15	14	
1354502545	1018.78	3673.63	1357	1600	16000	1.953	10.003	15	15	
1354502588	1007.48	3719.38	1357	1600	16000	1.922	9.963	15	14	
1354502631	1029.26	3741.66	1357	1600	16000	2.023	10.253	15	15	
1354502675	995.74	3276.00	1357	1600	16000	1.940	8.983	15	14	
1354502718	957.26	3184.07	1357	1600	16000	1.860	8.998	15	14	
1354502761	1017.42	3278.12	1357	1600	16000	1.944	8.765	15	15	
1354502805	1042.18	3180.56	1357	1600	16000	1.992	9.031	15	14	
1354502849	985.92	3237.00	1357	1600	16000	1.895	8.884	15	14	
1354502892	1061.72	3121.30	1357	1600	16000	1.979	8.267	15	14	
1354502935	1013.72	2965.88	1357	1600	16000	1.955	7.895	15	15	
1354502979	1029.82	3377.89	1357	1600	16000	2.124	9.137	15	13	
1354503022	1106.20	3297.09	1357	1600	16000	2.130	8.522	15	15	
1354503064	971.23	3514.21	1357	1600	16000	1.974	8.993	15	14	
1354503107	994.75	3607.24	1357	1600	16000	2.060	9.526	15	13	
1354503150	947.06	3335.24	1357	1600	16000	1.779	9.251	15	13	
1354503193	1050.24	3211.00	1357	1600	16000	2.033	8.500	15	13	
1354503237	1041.66	3524.77	1357	1600	16000	1.993	9.908	15	13	
1354503279	1029.54	3520.80	1357	1600	16000	1.988	9.412	15	13	
1354503323	989.38	3401.99	1357	1600	16000	1.908	8.986	15	15	
1354503367	1059.91	3250.81	1357	1600	16000	2.015	8.981	15	13	
1354503411	1044.98	3352.33	1357	1600	16000	2.040	9.261	15	13	
1354503454	1030.82	3382.74	1357	1600	16000	2.024	9.026	15	13	
1354503496	971.24	3174.19	1357	1600	16000	1.826	8.497	15	13	
1354503540	993.28	3312.93	1357	1600	16000	1.937	9.197	15	13	
1354503584	1037.86	3326.45	1357	1600	16000	1.998	8.884	15	13	
1354503626	1079.64	3351.91	1357	1600	16000	1.984	8.666	15	13	
1354503669	1081.28	3189.08	1357	1600	16000	2.099	8.654	15	13	
1354503713	1109.27	3217.82	1357	1600	16000	2.112	8.693	15	13	
1354503757	1062.31	3258.93	1357	1600	16000	2.160	8.991	15	13	
1354503801	1056.63	3235.84	1357	1600	16000	2.071	8.959	15	13	
1354503844	1076.90	3704.11	1357	1600	16000	2.174	9.613	15	13	
1354503887	1099.51	3727.69	1357	1600	16000	2.119	9.965	15	13	
1354503930	1119.12	3263.76	1357	1600	16000	2.120	9.028	15	13	
1354503974	1125.10	3234.98	1357	1600	16000	2.131	9.246	15	13	
1354504018	1085.60	3683.47	1357	1600	16000	2.113	10.042	15	13	
1354504061	1223.62	3663.71	1357	1600	16000	2.565	10.117	15	13	
1354504104	1188.20	3494.61	1357	1600	16000	2.275	9.048	15	14	
1354504147	1212.22	3778.28	1357	1600	16000	2.392	9.985	15	13	
1354504190	1267.62	3584.43	1357	1600	16000	2.505	9.707	15	14	
1354504234	1241.45	3490.28	1357	1600	16000	2.482	9.088	15	14	
1354504277	1174.38	3374.02	1357	1600	16000	2.346	8.971	15	14	
1354504320	1436.41	3091.54	1357	1600	16000	2.772	8.051	15	14	
1354504363	1540.04	3140.59	1357	1600	16000	3.018	8.428	15	13	
1354504406	1434.16	3306.73	1357	1600	16000	2.922	8.822	15	14	
1354504448	1423.02	3129.09	1357	1600	16000	2.797	8.497	15	14	
1354504492	1754.35	2999.13	1357	1600	16000	3.329	8.549	15	14	
1354504535	1512.16	2873.00	1357	1600	16000	3.039	8.009	15	14	
1354504579	1651.52	3562.00	1357	1600	16000	3.114	9.819	15	14	
1354504622	1082.35	3523.00	1357	1600	16000	2.128	9.655	15	14	
1354504665	911.65	3779.46	1357	1600	16000	1.829	9.921	15	13	
1354504708	1001.04	3373.67	1357	1600	16000	1.928	9.070	15	14	
1354504751	973.15	3413.00	1357	1600	16000	1.873	8.713	15	13	
1354504795	1027.82	3203.98	1357	1600	16000	1.944	8.919	15	12	
1354504839	1094.27	3349.81	1357	1600	16000	2.151	9.028	15	13	
1354504883	1019.74	3218.89	1357	1600	16000	2.014	8.969	15	13	
1354504927	1050.60	3241.90	1357	1600	16000	2.072	9.006	15	13	
1354504970	1006.09	3117.41	1357	1600	16000	2.023	8.564	15	13	
1354505013	1081.32	3206.93	1357	1600	16000	1.933	8.944	15	13	
1354505057	1050.93	2897.19	1357	1600	16000	1.984	8.078	15	13	
1354505100	1066.64	2864.05	1357	1600	16000	2.021	7.677	15	13	
1354505143	1059.65	2873.00	1357	1600	16000	2.021	7.632	15	13	
1354505186	1070.48	2786.29	1357	1600	16000	2.078	7.431	15	13	
1354505231	1120.20	2673.83	1357	1600	16000	2.160	7.516	15	13	
1354505274	991.80	2787.10	1357	1600	16000	1.957	7.508	15	13	
1354505318	1053.98	2719.78	1357	1600	16000	1.972	7.511	15	13	
1354505361	1030.56	2925.00	1357	1600	16000	2.007	8.081	15	13	
1354505405	965.92	2864.05	1357	1600	16000	1.882	7.523	15	13	
1354505449	1038.02	2847.24	1357	1600	16000	2.025	8.118	15	13	
1354505493	1057.40	2720.68	1357	1600	16000	2.024	7.763	15	13	
1354505537	950.58	3077.15	1357	1600	16000	1.830	8.607	15	13	
1354505581	1005.09	2858.21	1357	1600	16000	1.996	7.446	15	13	
1354505624	1035.73	3137.43	1357	1600	16000	2.058	8.455	15	13	
1354505668	935.06	3181.02	1357	1600	16000	1.827	8.832	15	13	
1354505712	1037.03	3204.50	1357	1600	16000	2.034	9.100	15	13	
1354505756	933.62	3221.99	1357	1600	16000	1.820	8.892	15	13	
1354505799	948.96	3170.02	1357	1600	16000	1.812	8.540	15	13	
1354505842	1037.74	3243.92	1357	1600	16000	1.940	8.840	15	13	
1354505887	1096.46	3177.54	1357	1600	16000	2.119	9.031	15	13	
1354505930	1005.84	3280.80	1357	1600	16000	1.919	9.058	15	13	
1354505974	984.99	3227.88	1357	1600	16000	1.946	8.944	15	13	
1354506018	913.62	3062.26	1357	1600	16000	1.791	8.433	15	13	
1354506061	919.08	3230.94	1357	1600	16000	1.813	9.040	15	13	
1354506105	1075.86	3144.03	1357	1600	16000	2.062	8.604	15	13	
1354506149	1008.40	2902.03	1357	1600	16000	1.970	8.416	15	13	
1354506193	957.67	2973.28	1357	1600	16000	1.809	8.041	15	13	
1354506237	900.17	2763.00	1357	1600	16000	1.743	7.984	15	14	
1354506280	1213.45	3120.00	1357	1600	16000	2.260	8.475	15	13	
1354506325	1072.66	2980.70	1357	1600	16000	2.113	8.557	15	14	
1354506369	1027.67	3071.47	1357	1600	16000	2.015	8.669	15	14	
1354506412	1062.85	3131.04	1357	1600	16000	2.080	8.426	15	13	
1354506456	1108.87	2961.27	1357	1600	16000	2.102	8.445	15	14	
1354506500	951.71	2868.70	1357	1600	16000	1.957	8.121	15	14	
1354506544	1160.88	2899.32	1357	1600	16000	2.296	7.582	15	13	
1354506588	1240.62	2711.36	1357	1600	16000	2.420	7.516	15	13	
1354506631	1065.91	2523.96	1357	1600	16000	2.178	6.943	15	13	
1354506676	952.90	2404.02	1357	1600	16000	1.832	6.965	15	13	
1354506720	629.65	3015.81	1357	1600	16000	1.328	8.118	15	12	
1354506763	787.87	3252.25	1357	1600	16000	1.618	8.488	15	13	
1354506806	936.70	3427.72	1357	1600	16000	1.760	9.090	15	13	
1354506853	597.50	3307.12	1357	1600	16000	1.224	8.646	15	13	
1354506896	506.18	3056.54	1357	1600	16000	1.017	8.158	15	13	
1354506941	789.15	2672.99	1357	1600	16000	1.545	7.657	15	14	
1354506986	785.68	2976.06	1357	1600	16000	1.534	8.569	15	13	
1354507031	730.90	3193.04	1357	1600	16000	1.444	8.837	15	13	
1354507075	830.12	2875.22	1357	1600	16000	1.570	8.197	15	13	
1354507120	625.89	2035.10	1357	1600	16000	1.294	6.531	15	12	
1354507164	774.32	3104.48	1357	1600	16000	1.504	8.649	15	13	
1354507208	754.10	3159.00	1357	1600	16000	1.641	8.247	15	13	
1354507252	733.81	3208.99	1357	1600	16000	1.414	8.912	15	14	
1354507296	970.43	2951.00	1357	1600	16000	1.667	8.559	15	13	
1354507340	1135.65	2857.43	1357	1600	16000	2.135	7.870	15	14	
1354507383	1022.62	3027.11	1357	1600	16000	1.927	8.259	15	14	
1354507426	1041.14	3320.25	1357	1600	16000	1.981	9.026	15	14	
1354507471	930.70	2923.74	1357	1600	16000	1.839	7.369	15	13	
1354507515	1065.20	3141.33	1357	1600	16000	2.183	8.455	15	13	
1354507559	1085.06	3087.70	1357	1600	16000	2.052	8.626	15	14	
1354507603	1200.22	3330.59	1357	1600	16000	2.328	9.370	15	14	
1354507646	987.88	3105.82	1357	1600	16000	1.998	8.056	15	14	
1354507690	1079.08	3297.88	1357	1600	16000	2.160	8.673	15	14	
1354507732	1155.79	3190.02	1357	1600	16000	2.210	8.435	15	14	
1354507776	994.78	3369.83	1357	1600	16000	1.922	8.998	15	14	
1354507820	1081.27	2947.63	1357	1600	16000	2.155	7.999	15	14	
1354507863	1072.11	3139.12	1357	1600	16000	2.067	8.545	15	14	
1354507906	1107.10	3197.01	1357	1600	16000	2.163	8.230	15	14	
1354507950	1164.32	3195.02	1357	1600	16000	2.245	7.848	15	14	
1354507993	1148.12	3389.34	1357	1600	16000	2.197	9.489	15	14	
1354508036	1151.55	3159.00	1357	1600	16000	2.292	8.966	15	14	
1354508081	931.61	2855.41	1357	1600	16000	1.957	7.803	15	14	
1354508126	994.26	2675.11	1357	1600	16000	1.908	7.659	15	14	
1354508169	898.36	2975.12	1357	1600	16000	1.782	7.922	15	15	
1354508212	910.92	2926.81	1357	1600	16000	1.812	7.451	15	14	
1354508257	943.06	2888.17	1357	1600	16000	1.812	8.128	15	14	
1354508301	1122.07	2804.38	1357	1600	16000	2.230	8.098	15	14	
1354508345	1053.71	2751.80	1357	1600	16000	2.112	7.808	15	14	
1354508389	913.68	2117.68	1357	1600	16000	1.738	5.862	15	14	
1354508432	966.40	3033.87	1357	1600	16000	1.829	8.101	15	14	
1354508476	991.81	2750.84	1357	1600	16000	2.052	7.456	15	13	
1354508519	1105.06	3234.98	1357	1600	16000	2.159	8.718	15	14	
1354508564	1038.52	2998.08	1357	1600	16000	1.848	8.393	15	14	
1354508607	938.90	2982.54	1357	1600	16000	1.897	8.153	15	14	
1354508651	765.36	3306.73	1357	1600	16000	1.368	9.323	15	13	
1354508695	882.22	1653.55	1357	1600	16000	1.791	4.743	15	13	
1354508739	1005.54	2421.02	1357	1600	16000	1.950	6.806	15	14	
1354508787	816.88	3008.48	1357	1600	16000	1.644	8.485	15	14	
1354508831	907.96	3499.07	1357	1600	16000	1.760	9.333	15	14	
1354508876	851.45	2914.90	1357	1600	16000	1.794	7.116	15	14	
1354508920	887.85	1791.15	1357	1600	16000	1.669	4.669	15	15	
1354508966	977.18	1362.45	1357	1600	16000	1.861	4.731	15	15	
1354509010	909.42	2784.56	1357	1600	16000	1.691	6.839	15	15	
1354509053	973.23	3238.71	1357	1600	16000	1.810	8.587	15	15	
1354509096	890.19	3198.02	1357	1600	16000	1.759	8.515	15	15	
1354509140	940.37	3718.00	1357	1600	16000	1.776	10.047	15	14	
1354509183	935.35	3325.92	1357	1600	16000	1.866	8.594	15	14	
1354509227	827.22	3321.77	1357	1600	16000	1.779	8.185	15	14	
1354509271	904.67	2906.55	1357	1600	16000	1.751	7.763	15	14	
1354509315	869.63	1736.57	1357	1600	16000	1.716	5.539	15	14	
1354509361	974.26	1599.00	1357	1600	16000	1.829	4.999	15	14	
1354509409	880.52	1385.80	1357	1600	16000	1.770	4.141	15	15	
1354509456	922.76	1081.86	1357	1600	16000	1.832	3.434	15	14	
1354509502	920.85	1154.11	1357	1600	16000	1.776	3.819	15	14	
1354509550	962.28	1324.92	1357	1600	16000	1.750	4.431	15	14	
1354509594	877.58	3267.29	1357	1600	16000	1.693	8.406	15	14	
1354509637	953.12	3866.75	1357	1600	16000	1.917	10.112	15	14	
1354509681	968.50	3121.26	1357	1600	16000	1.829	8.545	15	14	
1354509724	949.10	3727.69	1357	1600	16000	1.827	10.104	15	14	
1354509767	938.84	3499.07	1357	1600	16000	1.817	9.031	15	13	
1354509812	922.13	3051.80	1357	1600	16000	1.821	8.708	15	14	
1354509858	904.52	2074.81	1357	1600	16000	1.798	5.934	15	14	
1354509907	974.93	2948.30	1357	1600	16000	1.926	9.159	15	14	
1354509950	932.80	2624.36	1357	1600	16000	1.794	6.620	15	14	
1354509998	936.22	1849.37	1357	1600	16000	1.856	6.325	15	14	
1354510047	935.86	1180.82	1357	1600	16000	1.748	5.700	15	14	
1354510092	957.58	2897.19	1357	1600	16000	1.895	7.516	15	13	
1354510137	965.58	2762.09	1357	1600	16000	1.902	7.409	15	14	
1354510184	906.22	2528.18	1357	1600	16000	1.826	7.565	15	14	
1354510230	905.54	2810.12	1357	1600	16000	1.820	7.173	15	14	
1354510278	868.08	1116.58	1357	1600	16000	1.671	4.634	15	14	
1354510324	984.10	1342.12	1357	1600	16000	1.883	4.691	15	14	
1354510370	958.90	1867.28	1357	1600	16000	1.813	5.777	15	14	
1354510414	962.70	2582.25	1357	1600	16000	1.856	7.263	15	14	
1354510457	899.78	3343.55	1357	1600	16000	1.760	8.991	15	14	
1354510504	931.08	2845.22	1357	1600	16000	1.796	8.187	15	14	
1354510554	936.56	1224.28	1357	1600	16000	1.891	4.550	15	14	
1354510598	918.30	3256.89	1357	1600	16000	1.795	8.530	15	14	
1354510643	881.00	2874.09	1357	1600	16000	1.684	7.580	15	14	
1354510686	931.43	3138.15	1357	1600	16000	1.861	7.664	15	14	
1354510730	907.66	3107.00	1357	1600	16000	1.787	8.706	15	15	
1354510774	919.83	3101.19	1357	1600	16000	1.843	7.949	15	14	
1354510817	1018.08	2956.61	1357	1600	16000	1.804	8.185	15	14	
1354510861	903.15	3404.11	1357	1600	16000	1.844	8.636	15	14	
1354510904	947.90	3209.96	1357	1600	16000	1.840	8.416	15	14	
1354510947	950.97	3129.09	1357	1600	16000	1.812	7.863	15	14	
1354510991	983.18	2732.75	1357	1600	16000	1.880	7.384	15	14	
1354511035	929.90	2997.16	1357	1600	16000	1.829	7.255	15	14	
1354511079	855.47	2488.72	1357	1600	16000	1.808	6.722	15	15	
1354511123	849.52	1296.76	1357	1600	16000	1.834	4.453	15	14	
1354511166	956.73	3135.48	1357	1600	16000	1.843	8.636	15	14	
1354511211	888.42	2319.14	1357	1600	16000	1.887	7.173	15	14	
1354511256	960.42	2453.74	1357	1600	16000	1.852	7.414	15	14	
1354511305	941.20	1204.36	1357	1600	16000	1.870	5.024	15	14	
1354511348	986.91	2462.31	1357	1600	16000	1.820	5.708	15	14	
1354511391	968.53	3704.11	1357	1600	16000	1.910	9.385	15	14	
1354511435	954.14	3001.12	1357	1600	16000	1.902	8.056	15	14	
1354511478	933.24	3302.00	1357	1600	16000	1.781	8.428	15	14	
1354511522	925.00	3390.88	1357	1600	16000	1.826	9.407	15	14	
1354511565	913.62	3384.54	1357	1600	16000	1.826	9.244	15	14	
1354511610	886.40	3166.06	1357	1600	16000	1.830	8.904	15	14	
1354511653	921.31	1453.28	1357	1600	16000	1.732	6.425	15	14	
1354511697	968.34	3199.00	1357	1600	16000	1.826	8.862	15	14	
1354511740	880.22	3497.00	1357	1600	16000	1.807	8.430	15	14	
1354511784	979.49	1393.55	1357	1600	16000	1.862	5.599	15	14	
1354511832	898.01	3060.96	1357	1600	16000	1.782	8.631	15	14	
1354511878	949.45	1933.00	1357	1600	16000	1.901	6.806	15	14	
1354511924	952.63	2368.30	1357	1600	16000	1.822	6.425	15	14	
1354511966	959.70	3597.77	1357	1600	16000	1.862	8.976	15	14	
1354512011	932.38	3235.24	1357	1600	16000	1.847	8.497	15	14	
1354512057	870.36	2854.02	1357	1600	16000	1.747	7.540	15	14	
1354512100	852.25	3012.67	1357	1600	16000	1.804	7.654	15	14	
1354512143	867.99	2865.84	1357	1600	16000	1.808	6.821	15	14	
1354512187	953.95	2986.20	1357	1600	16000	1.835	8.180	15	14	
1354512238	940.28	1059.75	1357	1600	16000	1.748	4.203	15	14	
1354512288	962.96	1198.51	1357	1600	16000	1.870	4.265	15	14	
1354512334	939.87	1616.92	1357	1600	16000	1.840	4.932	15	14	
1354512377	961.58	1777.67	1357	1600	16000	1.742	5.341	15	14	
1354512420	1019.09	2171.78	1357	1600	16000	1.840	6.340	15	14	
1354512464	909.61	3097.32	1357	1600	16000	1.765	8.463	15	14	
1354512508	1048.17	3322.80	1357	1600	16000	1.931	8.778	15	14	
1354512551	944.47	2790.56	1357	1600	16000	1.864	7.406	15	14	
1354512594	1015.08	3334.75	1357	1600	16000	1.892	8.597	15	14	
1354512638	889.00	3113.50	1357	1600	16000	1.822	7.947	15	14	
1354512682	955.54	3221.99	1357	1600	16000	1.761	9.006	15	14	
1354512725	916.68	3328.00	1357	1600	16000	1.831	8.366	15	14	
1354512770	952.69	3221.81	1357	1600	16000	1.999	8.775	15	14	
1354512814	956.07	3583.08	1357	1600	16000	1.954	7.483	15	14	
1354512857	993.71	3562.00	1357	1600	16000	1.939	9.747	15	14	
1354512900	977.04	3470.97	1357	1600	16000	1.974	9.085	15	14	
1354512944	929.31	3503.43	1357	1600	16000	1.820	9.725	15	14	
1354512988	1021.11	3001.00	1357	1600	16000	1.945	9.105	15	14	
1354513032	933.62	3133.00	1357	1600	16000	1.876	8.525	15	14	
1354513075	1003.23	3644.83	1357	1600	16000	1.909	9.484	15	14	
1354513119	903.88	3190.02	1357	1600	16000	1.838	8.430	15	14	
1354513163	815.27	2908.68	1357	1600	16000	1.408	7.709	15	14	
1354513206	985.20	3451.64	1357	1600	16000	1.888	8.611	15	14	
1354513256	990.34	1296.36	1357	1600	16000	1.945	4.334	15	14	
1354513302	932.29	1086.57	1357	1600	16000	1.835	4.654	15	14	
1354513346	975.09	3518.22	1357	1600	16000	1.865	9.167	15	14	
1354513390	927.77	2905.03	1357	1600	16000	1.768	7.997	15	14	
1354513433	1010.36	3014.12	1357	1600	16000	1.803	7.330	15	14	
1354513477	935.69	3063.37	1357	1600	16000	1.791	8.135	15	14	
1354513522	992.18	2853.72	1357	1600	16000	1.910	7.724	15	15	
1354513568	908.27	2106.50	1357	1600	16000	1.820	6.720	15	14	
1354513612	928.05	3068.00	1357	1600	16000	1.787	7.327	15	14	
1354513655	895.55	3483.94	1357	1600	16000	1.752	9.142	15	14	
1354513698	840.05	2982.54	1357	1600	16000	1.792	7.084	15	14	
1354513741	1015.59	2958.45	1357	1600	16000	1.839	7.642	15	14	
1354513788	993.86	2962.15	1357	1600	16000	1.871	7.878	15	14	
1354513831	969.29	3086.28	1357	1600	16000	1.832	7.406	15	14	
1354513874	920.48	3302.00	1357	1600	16000	1.831	8.688	15	14	
1354513917	951.52	3003.00	1357	1600	16000	1.817	8.473	15	14	
