Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	LTE_SS	LTE_RSRP(W)	LTE_RSRQ	LTE_SNR(dB)
1354144275	103.98	6859.71	1357	1600	16000	0.294	18.659	13	19	-106	13	28	
1354144323	156.43	6971.92	1357	1600	16000	0.471	17.555	13	17	-106	12	28	
1354144368	137.02	5964.99	1357	1600	16000	0.402	16.206	13	18	-106	11	30	
1354144418	211.62	2126.66	1357	1600	16000	0.409	8.939	13	19	-106	14	26	
1354144462	238.83	6795.27	1357	1600	16000	0.578	17.446	13	17	-106	11	30	
1354144508	176.80	6661.69	1357	1600	16000	0.518	18.373	13	18	-106	11	28	
1354144561	159.02	6220.52	1357	1600	16000	0.510	16.209	13	17	-106	12	28	
1354144607	296.59	6695.28	1357	1600	16000	0.824	18.051	13	17	-106	11	28	
1354144651	265.30	6760.00	1357	1600	16000	0.600	18.594	13	17	-106	11	32	
1354144699	178.23	6721.21	1357	1600	16000	0.575	19.204	13	17	-106	11	30	
1354144747	259.70	7118.86	1357	1600	16000	0.769	18.785	13	17	-106	11	32	
1354144794	254.69	6981.00	1357	1600	16000	0.644	18.222	13	18	-106	12	26	
1354144842	254.44	5799.06	1357	1600	16000	0.651	16.611	13	17	-106	11	32	
1354144888	247.46	6482.28	1357	1600	16000	0.608	18.949	13	17	-106	11	32	
1354144939	237.06	7135.86	1357	1600	16000	0.744	15.921	13	17	-106	11	28	
1354144984	167.98	6631.13	1357	1600	16000	0.409	16.799	13	19	-106	13	30	
1354145031	237.17	7134.58	1357	1600	16000	0.610	18.822	13	18	-106	13	30	
1354145079	102.13	6885.70	1357	1600	16000	0.344	17.692	13	18	-106	12	28	
1354145130	112.72	5487.35	1357	1600	16000	0.400	16.330	13	18	-106	13	26	
1354145183	264.26	6661.43	1357	1600	16000	0.815	16.499	13	17	-106	11	30	
1354145229	152.88	6796.80	1357	1600	16000	0.458	18.857	13	17	-106	11	30	
1354145274	231.65	7210.26	1357	1600	16000	0.597	19.231	13	19	-106	13	32	
1354145325	173.70	6872.70	1357	1600	16000	0.593	19.646	13	17	-106	11	32	
1354145376	243.12	7110.67	1357	1600	16000	0.824	18.850	13	18	-106	12	28	
1354145423	270.94	5469.58	1357	1600	16000	0.738	15.825	13	18	-106	12	30	
1354145466	258.22	7205.48	1357	1600	16000	0.602	19.757	13	19	-106	13	30	
1354145515	282.26	7028.52	1357	1600	16000	0.836	19.157	13	19	-106	13	30	
1354145560	238.59	7332.00	1357	1600	16000	0.588	18.083	13	17	-106	11	30	
1354145604	249.02	7215.00	1357	1600	16000	0.735	19.276	13	19	-106	13	30	
1354145653	257.70	7281.29	1357	1600	16000	0.753	19.646	13	19	-106	13	26	
1354145697	220.48	6232.82	1357	1600	16000	0.593	17.141	13	17	-106	12	32	
1354145746	203.52	6176.42	1357	1600	16000	0.591	17.585	13	18	-106	12	26	
1354145791	202.02	6632.37	1357	1600	16000	0.511	18.731	13	19	-106	13	30	
1354145839	222.23	7028.52	1357	1600	16000	0.512	20.030	13	18	-106	12	28	
1354145888	190.64	6810.18	1357	1600	16000	0.589	19.212	13	17	-106	11	30	
1354145938	158.49	6526.00	1357	1600	16000	0.512	17.032	13	17	-106	11	30	
1354145986	156.86	5265.04	1357	1600	16000	0.383	14.838	13	18	-106	12	16	
1354146035	223.32	5169.20	1357	1600	16000	0.647	15.371	13	18	-106	13	30	
1354146082	237.17	5101.97	1357	1600	16000	0.591	14.994	13	17	-106	12	30	
1354146128	187.98	3982.02	1357	1600	16000	0.421	12.780	13	17	-106	11	32	
1354146172	188.54	5876.96	1357	1600	16000	0.488	16.526	13	17	-106	12	30	
1354146220	217.98	5605.29	1357	1600	16000	0.600	14.141	13	19	-106	13	32	
1354146267	189.35	5363.58	1357	1600	16000	0.573	15.284	13	18	-106	12	28	
1354146312	208.64	7045.79	1357	1600	16000	0.524	18.822	13	17	-106	11	32	
1354146359	138.36	6340.52	1357	1600	16000	0.392	18.212	13	18	-106	12	26	
1354146408	164.30	5282.48	1357	1600	16000	0.507	14.743	13	18	-106	12	32	
1354146458	206.03	5222.62	1357	1600	16000	0.591	16.677	13	18	-106	11	30	
1354146509	234.61	5151.30	1357	1600	16000	0.745	15.356	13	18	-106	12	30	
1354146556	119.06	4452.52	1357	1600	16000	0.194	14.508	13	17	-106	12	30	
1354146607	115.60	5050.68	1357	1600	16000	0.366	14.104	13	18	-106	12	28	
1354146667	97.12	4252.26	1357	1600	16000	0.314	12.832	13	18	-106	11	30	
1354146713	132.79	5770.20	1357	1600	16000	0.357	15.016	13	17	-106	12	30	
1354146824	130.14	4584.04	1357	1600	16000	0.393	12.569	13	17	-106	11	30	
1354146871	116.09	4982.38	1357	1600	16000	0.292	14.443	13	19	-106	13	32	
1354146913	233.92	6743.14	1357	1600	16000	0.575	18.289	13	17	-106	11	30	
1354146965	137.30	5401.78	1357	1600	16000	0.343	13.975	13	17	-106	11	30	
1354147062	141.64	6836.02	1357	1600	16000	0.360	19.618	13	17	-106	11	30	
1354147112	143.53	6014.02	1357	1600	16000	0.454	14.230	13	17	-106	11	30	
1354147157	221.12	6181.08	1357	1600	16000	0.542	16.918	13	17	-106	11	30	
1354147207	115.60	4910.93	1357	1600	16000	0.459	14.525	13	17	-106	11	32	
1354147253	238.36	5998.02	1357	1600	16000	0.594	14.451	13	19	-106	13	32	
1354147325	314.70	5823.49	1357	1600	16000	0.789	16.249	13	17	-106	11	34	
1354147374	204.22	6976.64	1357	1600	16000	0.740	18.373	13	17	-106	11	28	
1354147420	218.48	6654.23	1357	1600	16000	0.584	18.485	13	19	-106	12	28	
1354147471	192.90	7015.46	1357	1600	16000	0.771	18.721	13	17	-106	11	32	
1354147519	266.22	7254.00	1357	1600	16000	0.661	18.758	13	18	-106	11	30	
1354147563	206.58	6165.63	1357	1600	16000	0.509	14.743	13	17	-106	11	32	
1354147611	97.17	5065.72	1357	1600	16000	0.296	13.243	13	19	-106	13	28	
1354147655	293.22	6612.87	1357	1600	16000	0.629	18.592	13	19	-106	13	30	
1354147703	207.43	6570.47	1357	1600	16000	0.582	18.269	13	19	-106	13	30	
1354147750	149.40	6016.10	1357	1600	16000	0.459	16.730	13	17	-106	11	32	
1354147796	146.28	6790.51	1357	1600	16000	0.391	18.096	13	17	-106	11	30	
1354147844	160.43	4834.48	1357	1600	16000	0.391	15.780	13	18	-106	13	34	
1354147894	115.23	6225.01	1357	1600	16000	0.344	16.938	13	19	-106	13	30	
1354147944	198.33	6640.85	1357	1600	16000	0.503	17.969	13	18	-106	13	32	
1354147994	222.26	6383.00	1357	1600	16000	0.753	16.422	13	18	-106	11	30	
1354148041	184.40	4992.22	1357	1600	16000	0.510	14.706	13	17	-106	11	28	
1354148092	224.61	5979.68	1357	1600	16000	0.757	15.792	13	19	-106	13	30	
1354148139	205.24	6016.60	1357	1600	16000	0.523	16.417	13	17	-106	11	38	
1354148187	169.63	4246.82	1357	1600	16000	0.496	14.310	13	17	-106	12	32	
1354148295	92.02	3851.37	1357	1600	16000	0.289	13.290	13	18	-106	12	26	
1354148339	187.16	4676.04	1357	1600	16000	0.519	12.237	13	18	-106	13	34	
1354148393	149.89	5847.18	1357	1600	16000	0.584	14.329	13	18	-106	13	34	
1354148443	125.43	5498.26	1357	1600	16000	0.401	15.547	13	17	-106	12	28	
1354148489	128.08	6573.89	1357	1600	16000	0.387	16.881	13	18	-106	13	32	
1354148538	205.24	6045.80	1357	1600	16000	0.573	16.757	13	18	-106	12	28	
1354148582	215.61	6311.28	1357	1600	16000	0.656	16.744	13	19	-106	13	30	
1354148688	109.46	5138.37	1357	1600	16000	0.245	14.491	13	17	-106	12	30	
1354148741	128.82	5339.66	1357	1600	16000	0.402	15.415	13	17	-106	12	30	
1354148791	160.59	6359.15	1357	1600	16000	0.588	16.779	13	17	-106	12	30	
1354148838	186.68	6523.71	1357	1600	16000	0.511	18.118	13	17	-106	12	30	
1354148885	297.50	7280.00	1357	1600	16000	0.735	19.668	13	17	-106	12	30	
1354148930	149.44	7423.00	1357	1600	16000	0.395	18.485	13	17	-106	12	30	
1354148977	302.02	6604.00	1357	1600	16000	0.831	17.342	13	17	-106	12	30	
1354149023	243.60	6677.83	1357	1600	16000	0.589	17.523	13	17	-106	12	30	
1354149076	172.83	6758.30	1357	1600	16000	0.502	18.118	13	17	-106	11	32	
1354149126	282.79	4896.83	1357	1600	16000	0.835	15.341	13	17	-106	11	32	
1354149171	222.24	6963.59	1357	1600	16000	0.585	17.808	13	17	-106	11	32	
1354149220	164.34	6851.00	1357	1600	16000	0.538	15.658	13	17	-106	11	30	
1354149269	191.10	6942.00	1357	1600	16000	0.516	18.678	13	18	-106	11	32	
1354149315	227.68	6700.50	1357	1600	16000	0.586	18.515	13	18	-106	12	26	
1354149364	164.64	5457.33	1357	1600	16000	0.454	14.473	13	18	-106	12	28	
1354149411	270.32	6214.64	1357	1600	16000	0.756	17.612	13	17	-106	11	30	
1354149457	133.01	6167.29	1357	1600	16000	0.330	15.557	13	19	-106	13	30	
1354149506	238.25	6599.94	1357	1600	16000	0.659	17.585	13	19	-106	13	30	
1354149555	203.52	6240.00	1357	1600	16000	0.652	18.649	13	19	-106	13	30	
1354149608	134.68	5491.53	1357	1600	16000	0.463	15.450	13	18	-106	12	30	
1354149656	189.54	3384.54	1357	1600	16000	0.514	13.020	13	18	-106	12	30	
1354149703	189.90	6548.34	1357	1600	16000	0.497	17.369	13	18	-106	12	30	
1354149752	136.86	5531.56	1357	1600	16000	0.392	16.162	13	18	-106	12	30	
1354149800	355.40	7028.61	1357	1600	16000	0.942	18.845	13	18	-106	12	30	
1354149849	230.09	6483.81	1357	1600	16000	0.638	18.346	13	18	-106	12	30	
1354149898	182.54	6838.36	1357	1600	16000	0.585	17.084	13	18	-106	12	30	
1354149952	162.70	4512.72	1357	1600	16000	0.560	15.277	13	17	-106	11	30	
1354149998	155.46	6445.98	1357	1600	16000	0.410	19.246	13	17	-106	11	26	
1354150043	157.46	6803.50	1357	1600	16000	0.401	17.592	13	19	-106	13	30	
1354150093	192.28	4573.14	1357	1600	16000	0.509	15.418	13	19	-106	13	30	
1354150136	159.94	6077.14	1357	1600	16000	0.347	16.749	13	19	-106	13	30	
1354150181	125.62	5945.66	1357	1600	16000	0.342	16.179	13	19	-106	13	30	
1354150231	157.58	6584.73	1357	1600	16000	0.457	18.113	13	17	-106	11	32	
1354150279	201.98	6691.27	1357	1600	16000	0.604	18.696	13	17	-106	11	32	
1354150324	225.93	6299.08	1357	1600	16000	0.585	16.844	13	18	-106	13	36	
1354150371	193.26	6955.00	1357	1600	16000	0.581	19.003	13	18	-106	13	36	
1354150418	306.92	6465.92	1357	1600	16000	0.827	16.187	13	17	-106	11	28	
1354150466	190.64	4599.10	1357	1600	16000	0.509	12.723	13	17	-106	11	28	
1354150512	171.47	6493.53	1357	1600	16000	0.467	17.560	13	17	-106	11	28	
1354150559	209.44	3229.81	1357	1600	16000	0.511	10.484	13	18	-106	12	32	
1354150612	236.47	5758.17	1357	1600	16000	0.748	14.290	13	17	-106	11	30	
1354150655	319.92	5746.86	1357	1600	16000	0.700	14.815	13	17	-106	11	30	
1354150699	134.24	5533.71	1357	1600	16000	0.390	15.586	13	18	-106	14	34	
1354150749	245.27	3332.67	1357	1600	16000	0.537	15.160	13	18	-106	14	34	
1354150795	311.99	6599.88	1357	1600	16000	0.792	17.788	13	18	-106	13	32	
1354150846	268.71	5631.98	1357	1600	16000	0.833	16.196	13	19	-106	13	30	
1354150898	265.43	5989.26	1357	1600	16000	0.770	17.930	13	17	-106	12	30	
1354150952	349.17	5567.54	1357	1600	16000	0.771	15.591	13	17	-106	12	30	
1354150998	191.70	3971.56	1357	1600	16000	0.512	11.371	13	17	-106	11	28	
1354151052	187.78	5438.82	1357	1600	16000	0.586	17.322	13	18	-106	12	30	
1354151101	278.63	5297.14	1357	1600	16000	0.738	15.663	13	17	-106	12	30	
1354151151	162.35	5808.54	1357	1600	16000	0.512	16.923	13	18	-106	11	32	
1354151197	267.13	5410.85	1357	1600	16000	0.732	13.851	13	17	-106	11	28	
1354151246	234.78	6350.16	1357	1600	16000	0.727	17.768	13	17	-106	11	30	
1354151291	245.51	6041.22	1357	1600	16000	0.648	15.805	13	18	-106	11	30	
1354151337	346.00	5073.66	1357	1600	16000	0.864	14.478	13	17	-106	12	30	
1354151385	304.80	6605.11	1357	1600	16000	0.934	18.666	13	17	-106	12	26	
1354151488	263.24	6643.00	1357	1600	16000	0.731	18.101	13	17	-106	12	28	
1354151537	276.72	6595.76	1357	1600	16000	0.912	16.911	13	18	-106	13	30	
1354151586	257.46	6045.00	1357	1600	16000	0.765	17.855	13	17	-106	11	30	
1354151633	190.46	6530.84	1357	1600	16000	0.522	17.468	13	17	-106	11	30	
1354151681	197.56	6089.39	1357	1600	16000	0.729	15.529	13	17	-106	11	30	
1354151727	229.21	6579.33	1357	1600	16000	0.599	15.215	13	17	-106	11	28	
1354151773	253.08	6844.73	1357	1600	16000	0.652	19.460	13	17	-106	12	26	
1354151828	254.94	6667.68	1357	1600	16000	0.830	18.889	13	17	-106	11	32	
1354151873	235.30	6885.70	1357	1600	16000	0.657	17.397	13	17	-106	11	32	
1354151925	333.86	6820.74	1357	1600	16000	1.143	18.604	13	18	-106	13	32	
1354151969	275.64	6825.00	1357	1600	16000	0.734	17.478	13	17	-106	11	30	
1354152017	337.60	6357.00	1357	1600	16000	0.941	16.975	13	17	-106	11	26	
1354152072	268.45	6539.00	1357	1600	16000	0.723	12.028	13	19	-106	13	30	
1354152117	356.11	7188.52	1357	1600	16000	0.815	19.502	13	19	-106	13	30	
1354152158	439.67	7210.49	1357	1600	16000	0.907	18.959	13	19	-106	13	30	
1354152203	372.52	6777.82	1357	1600	16000	0.905	17.020	13	17	-106	11	30	
1354152253	243.84	6851.00	1357	1600	16000	0.766	18.388	13	18	-106	13	30	
1354152302	267.76	6760.00	1357	1600	16000	0.830	18.346	13	18	-106	13	30	
1354152349	233.72	6103.93	1357	1600	16000	0.646	16.139	13	18	-106	11	32	
1354152395	224.17	6360.04	1357	1600	16000	0.509	16.968	13	17	-106	11	28	
1354152440	172.00	3191.28	1357	1600	16000	0.449	10.560	13	18	-106	13	30	
1354152488	206.26	6625.86	1357	1600	16000	0.590	18.443	13	17	-106	12	30	
1354152538	232.10	3395.34	1357	1600	16000	0.576	13.060	13	17	-106	11	30	
1354152582	198.52	5418.55	1357	1600	16000	0.540	15.014	13	18	-106	13	8	
1354152628	268.66	5375.50	1357	1600	16000	0.753	16.313	13	17	-106	11	30	
1354152676	297.51	7251.12	1357	1600	16000	0.845	19.769	13	17	-106	11	30	
1354152724	250.64	6799.00	1357	1600	16000	0.749	18.445	13	17	-106	11	32	
1354152773	243.70	6898.82	1357	1600	16000	0.739	18.936	13	17	-106	11	32	
1354152819	169.64	6448.00	1357	1600	16000	0.515	17.721	13	17	-106	11	32	
1354152868	278.63	6632.98	1357	1600	16000	0.823	18.133	13	18	-106	11	26	
1354152915	193.47	6240.01	1357	1600	16000	0.597	17.330	13	18	-106	11	30	
1354152960	149.26	6318.61	1357	1600	16000	0.373	18.183	13	17	-106	11	28	
1354153005	400.51	5482.57	1357	1600	16000	0.820	15.767	13	17	-106	11	28	
1354153055	349.52	6673.66	1357	1600	16000	1.114	16.665	13	18	-106	13	30	
1354153101	145.58	6812.00	1357	1600	16000	0.432	17.754	13	18	-106	13	30	
1354153149	154.86	7092.97	1357	1600	16000	0.445	19.648	13	18	-106	13	30	
1354153197	156.13	4832.98	1357	1600	16000	0.518	14.562	13	17	-106	11	32	
1354153241	240.55	6512.87	1357	1600	16000	0.643	16.908	13	18	-106	13	30	
1354153288	300.44	7059.00	1357	1600	16000	0.822	18.473	13	17	-106	11	30	
1354153332	363.84	7254.00	1357	1600	16000	0.867	18.237	13	17	-106	11	30	
1354153377	282.22	7292.33	1357	1600	16000	0.742	17.649	13	18	-106	12	26	
1354153420	206.66	7159.54	1357	1600	16000	0.576	18.051	13	19	-106	13	30	
1354153471	178.48	6851.15	1357	1600	16000	0.783	18.391	13	18	-106	13	32	
1354153516	365.27	6998.01	1357	1600	16000	0.889	17.754	13	17	-106	11	30	
1354153560	224.83	7293.00	1357	1600	16000	0.630	19.804	13	17	-106	11	30	
1354153610	248.37	7045.98	1357	1600	16000	0.738	17.932	13	17	-106	12	32	
1354153661	264.63	7093.27	1357	1600	16000	0.912	19.212	13	17	-106	12	32	
1354153703	281.97	6328.70	1357	1600	16000	0.654	17.773	13	17	-106	12	32	
1354153749	292.52	6561.60	1357	1600	16000	0.752	18.314	13	17	-106	12	32	
1354153795	318.71	6062.26	1357	1600	16000	0.797	18.178	13	17	-106	12	32	
1354153840	293.11	6673.40	1357	1600	16000	0.648	18.850	13	17	-106	12	32	
1354153887	303.51	6933.44	1357	1600	16000	0.798	18.612	13	19	-106	13	30	
1354153935	236.00	7063.29	1357	1600	16000	0.657	19.732	13	19	-106	13	30	
1354153984	226.92	6311.10	1357	1600	16000	0.690	18.344	13	17	-106	11	32	
1354154028	182.91	5842.76	1357	1600	16000	0.507	16.536	13	18	-106	12	30	
1354154081	238.12	6097.77	1357	1600	16000	0.864	17.017	13	18	-106	12	32	
1354154126	209.24	7224.97	1357	1600	16000	0.515	20.729	13	18	-106	12	32	
1354154172	270.32	7145.14	1357	1600	16000	0.747	18.299	13	17	-106	11	30	
1354154217	201.23	6751.56	1357	1600	16000	0.546	17.669	13	17	-106	11	30	
1354154264	325.82	6954.88	1357	1600	16000	0.902	19.120	13	18	-106	13	28	
1354154346	173.62	6695.45	1357	1600	16000	0.468	18.649	13	17	-106	12	28	
1354154390	254.16	7076.15	1357	1600	16000	0.588	18.250	13	17	-106	12	28	
1354154437	319.36	5530.80	1357	1600	16000	0.775	15.849	13	18	-106	12	32	
1354154481	212.12	6210.12	1357	1600	16000	0.572	16.581	13	17	-106	12	30	
1354154527	183.09	6864.00	1357	1600	16000	0.578	17.089	13	18	-106	13	28	
1354154574	220.26	5038.11	1357	1600	16000	0.606	13.214	13	18	-106	13	28	
1354154622	235.83	4290.00	1357	1600	16000	0.683	12.983	13	18	-106	13	28	
1354154666	173.95	5262.44	1357	1600	16000	0.401	14.927	13	19	-106	14	28	
1354154714	283.75	5840.82	1357	1600	16000	0.744	16.814	13	17	-106	11	32	
1354154756	463.05	5986.91	1357	1600	16000	0.905	16.092	13	17	-107	11	30	
1354154806	216.47	4896.76	1357	1600	16000	0.657	14.840	13	17	-106	11	30	
1354154852	149.30	6623.87	1357	1600	16000	0.412	18.517	13	17	-106	11	30	
1354154896	233.46	5662.29	1357	1600	16000	0.195	16.469	13	17	-106	11	30	
1354154944	224.26	5774.17	1357	1600	16000	0.663	16.134	13	17	-106	11	30	
1354154992	226.39	5856.10	1357	1600	16000	0.651	16.487	13	19	-106	13	30	
1354155041	202.22	6563.72	1357	1600	16000	0.599	17.873	13	19	-106	13	30	
1354155089	293.82	6199.75	1357	1600	16000	0.758	17.203	13	18	-106	14	34	
1354155143	203.06	3542.36	1357	1600	16000	0.591	15.195	13	18	-106	13	28	
1354155191	192.90	5676.68	1357	1600	16000	0.515	15.321	13	17	-106	12	30	
1354155234	141.14	5729.80	1357	1600	16000	0.388	13.957	13	17	-106	11	30	
1354155281	157.18	5732.86	1357	1600	16000	0.427	16.311	13	17	-107	11	30	
1354155329	195.02	5292.38	1357	1600	16000	0.503	16.739	13	19	-106	13	32	
1354155381	155.98	6203.60	1357	1600	16000	0.510	17.327	13	18	-106	13	30	
1354155432	201.21	5369.00	1357	1600	16000	0.519	16.464	13	17	-106	11	32	
1354155477	140.29	6292.00	1357	1600	16000	0.331	17.084	13	17	-106	11	32	
1354155523	147.70	5101.18	1357	1600	16000	0.344	14.438	13	17	-107	11	30	
1354155571	147.46	5833.35	1357	1600	16000	0.485	15.604	13	18	-106	13	30	
1354155622	157.08	6513.00	1357	1600	16000	0.387	17.786	13	17	-106	11	30	
1354155665	181.11	4962.90	1357	1600	16000	0.461	12.636	13	18	-106	13	30	
1354155712	132.76	4447.88	1357	1600	16000	0.369	14.649	13	18	-106	12	28	
1354155762	186.64	6141.34	1357	1600	16000	0.577	16.553	13	17	-106	11	30	
1354155809	186.28	5550.63	1357	1600	16000	0.515	17.833	13	17	-106	11	32	
1354155857	191.76	5045.68	1357	1600	16000	0.507	14.788	13	17	-106	11	32	
1354155903	188.98	6994.00	1357	1600	16000	0.511	17.243	13	18	-106	11	32	
1354155950	165.58	7041.60	1357	1600	16000	0.435	18.817	13	18	-106	13	34	
1354155996	103.69	6578.71	1357	1600	16000	0.292	17.233	13	18	-106	13	32	
1354156041	137.56	6593.22	1357	1600	16000	0.340	16.571	13	18	-106	13	32	
1354156089	146.99	5690.44	1357	1600	16000	0.294	15.606	13	18	-106	14	30	
1354156141	111.30	6212.12	1357	1600	16000	0.364	16.407	13	18	-107	12	32	
1354156186	139.60	5820.36	1357	1600	16000	0.400	15.490	13	18	-107	12	32	
1354156236	154.35	6586.88	1357	1600	16000	0.512	17.796	13	18	-107	12	32	
1354156286	103.96	5655.00	1357	1600	16000	0.333	16.330	13	18	-106	11	30	
1354156338	160.59	3650.40	1357	1600	16000	0.468	15.113	13	18	-106	13	28	
1354156387	102.94	2741.29	1357	1600	16000	0.286	7.823	13	18	-107	12	0	
1354156435	146.45	6612.87	1357	1600	16000	0.421	17.369	13	18	-106	13	30	
1354156531	216.30	6173.78	1357	1600	16000	0.506	17.583	13	17	-106	11	30	
1354156580	149.30	6680.39	1357	1600	16000	0.445	19.229	13	17	-106	11	30	
1354156627	233.47	6278.76	1357	1600	16000	0.652	17.059	13	18	-106	12	28	
1354156674	202.73	7050.19	1357	1600	16000	0.590	19.616	13	17	-106	11	34	
1354156722	349.01	7168.80	1357	1600	16000	1.002	20.352	13	17	-106	11	34	
1354156768	295.46	7283.90	1357	1600	16000	0.827	19.792	13	17	-106	11	34	
1354156863	496.64	4723.14	1357	1600	16000	1.436	13.779	13	15	-110	11	2	
1354156908	911.44	5518.10	1357	1600	16000	2.315	15.224	13	15	-109	10	24	
1354156959	141.29	5801.93	1357	1600	16000	1.596	16.469	13	17	-106	12	28	
1354157000	1004.18	2818.39	1357	1600	16000	2.472	3.558	13	19	-104	13	8	
1354157050	1358.35	4763.51	1357	1600	16000	3.352	14.225	13	18	-105	13	2	
1354157097	198.56	7080.57	1357	1600	16000	0.615	17.560	13	17	-106	11	32	
1354157143	238.36	7149.19	1357	1600	16000	0.603	18.522	13	17	-106	11	32	
1354157190	222.63	6822.86	1357	1600	16000	0.594	18.810	13	17	-106	11	30	
1354157234	225.05	6894.38	1357	1600	16000	0.590	18.614	13	17	-106	11	32	
1354157278	292.28	7019.84	1357	1600	16000	0.793	16.898	13	17	-106	11	30	
1354157327	483.20	7732.59	1357	1600	16000	1.632	17.833	13	18	-106	12	26	
1354157372	333.87	7134.36	1357	1600	16000	0.831	19.489	13	19	-106	14	30	
1354157424	296.02	7166.60	1357	1600	16000	0.950	18.822	13	17	-106	10	30	
1354157469	303.81	7859.79	1357	1600	16000	0.832	19.983	13	19	-104	11	40	
1354157513	473.36	9802.00	1357	1600	16000	1.330	26.358	13	18	-103	12	50	
1354157555	383.15	9572.51	1357	1600	16000	0.918	25.014	13	18	-103	10	56	
1354157597	540.95	9017.23	1357	1600	16000	1.222	23.965	13	18	-103	10	54	
1354157642	466.54	8502.00	1357	1600	16000	1.174	23.345	13	18	-103	10	48	
1354157687	436.60	9640.90	1357	1600	16000	1.150	24.533	13	20	-104	11	42	
1354157730	373.98	9503.00	1357	1600	16000	0.923	23.980	13	18	-103	10	56	
1354157775	453.23	9198.91	1357	1600	16000	1.260	21.582	13	18	-103	10	60	
1354157819	203.42	9334.00	1357	1600	16000	0.593	24.114	13	18	-103	10	54	
1354157863	205.44	8767.37	1357	1600	16000	0.577	22.998	13	18	-103	10	34	
1354157909	302.16	9293.34	1357	1600	16000	0.797	23.372	13	18	-104	11	52	
1354157950	406.83	8876.20	1357	1600	16000	0.859	21.133	13	18	-104	10	54	
1354157991	390.43	8971.78	1357	1600	16000	0.800	22.490	13	18	-103	10	42	
1354158090	422.54	8496.69	1357	1600	16000	1.065	22.787	13	18	-103	10	56	
1354158134	197.00	8067.96	1357	1600	16000	0.568	22.460	13	19	-103	10	56	
1354158179	377.14	9069.99	1357	1600	16000	0.968	24.133	13	18	-103	11	52	
1354158226	465.88	9380.14	1357	1600	16000	1.262	25.088	13	18	-103	11	50	
1354158271	323.28	7566.00	1357	1600	16000	0.830	19.549	13	18	-103	10	44	
1354158316	232.76	8164.00	1357	1600	16000	0.597	21.937	13	19	-104	10	34	
1354158361	374.02	8444.72	1357	1600	16000	1.021	22.616	13	18	-104	11	48	
1354158403	555.62	8281.00	1357	1600	16000	1.293	22.574	13	18	-104	10	48	
1354158447	192.33	8223.86	1357	1600	16000	0.512	20.717	13	18	-104	11	54	
1354158493	325.35	8734.26	1357	1600	16000	0.929	22.571	13	18	-105	11	44	
1354158538	570.24	8772.17	1357	1600	16000	1.175	22.504	13	18	-104	10	56	
1354158579	390.22	8593.00	1357	1600	16000	0.912	22.919	13	18	-105	11	28	
1354158628	393.80	7433.19	1357	1600	16000	1.216	20.166	13	19	-105	13	44	
1354158674	272.85	7309.84	1357	1600	16000	0.752	21.165	13	17	-105	11	30	
1354158728	300.96	7348.81	1357	1600	16000	1.161	19.554	13	17	-105	11	30	
