Time	Uplink_Cap(Mbps)	Down_Cap(Mbps)	Gap_Size(ms)	Pkt_Size(B)	Train_Len
1351880681642	2.0808	3.5764	200000	1200	50
1351880682447	1.7151	4.2081	200000	1200	50
1351880683271	1.7978	3.4533	200000	1200	50
1351880684070	2.1743	3.8672	200000	1200	50
1351880684885	2.2297	4.4914	200000	1200	50
1351880685678	2.0480	3.9025	200000	1200	50
1351880686477	1.9454	4.1791	200000	1200	50
1351880687211	2.3305	3.9725	200000	1200	50
1351880687997	2.3440	4.2047	200000	1200	50
1351880688821	2.3381	2.9644	200000	1200	50
1351880689570	2.2374	3.0164	200000	1200	50
1351880690347	2.0369	2.8182	200000	1200	50
1351880691144	2.2307	4.5681	200000	1200	50
1351880691921	2.2514	2.9879	200000	1200	50
1351880692764	2.0830	2.9517	200000	1200	50
1351880693508	2.3670	2.7263	200000	1200	50
1351880694415	1.8194	3.5719	200000	1400	50
1351880695318	1.5863	2.6603	200000	1400	50
1351880696226	2.0212	4.9594	200000	1400	50
1351880697117	1.9503	4.4604	200000	1400	50
1351880697989	1.8199	2.8620	200000	1400	50
1351880698878	1.7131	3.7067	200000	1400	50
1351880699749	1.8767	3.5708	200000	1400	50
1351880700693	1.8573	3.0724	200000	1400	50
1351880701612	1.6644	3.5797	200000	1400	50
1351880702583	1.6529	3.0377	200000	1400	50
1351880703513	1.5849	3.2029	200000	1400	50
1351880704386	1.7462	2.7641	200000	1400	50
1351880705335	1.6815	2.2818	200000	1400	50
1351880706300	1.5986	3.0697	200000	1400	50
1351880707201	2.0163	3.5587	200000	1400	50
1351880708062	2.2082	3.5474	200000	1400	50
1351880708922	1.8306	3.5268	200000	1400	50
1351880709823	2.1816	3.1515	200000	1400	50
1351880710735	1.7353	3.3000	200000	1400	50
1351880711676	1.7310	3.0181	200000	1400	50
1351880712612	1.8652	3.3396	200000	1400	50
1351880713540	1.9808	3.0924	200000	1400	50
1351880714496	1.8065	3.3056	200000	1400	50
1351880715383	2.0616	3.4241	200000	1400	50
1351880716288	2.1871	3.0362	200000	1400	50
1351880717228	2.1527	2.5091	200000	1400	50
1351880718214	2.2640	3.0305	200000	1400	50
1351880719174	1.8746	2.3260	200000	1400	50
1351880720094	2.0319	3.4133	200000	1400	50
1351880721027	1.7397	2.5160	200000	1400	50
1351880721976	1.6769	3.0595	200000	1400	50
1351880723235	2.0245	2.6760	200000	1400	50
1351880724156	1.7412	3.6932	200000	1400	50
1351880725048	2.0035	3.5405	200000	1400	50
1351880725927	2.1070	3.1282	200000	1400	50
1351880726897	1.6152	2.8323	200000	1400	50
1351880727849	1.8127	2.2890	200000	1400	50
1351880728847	1.6094	4.5955	200000	1400	50
1351880729773	2.1241	2.8933	200000	1400	50
1351880730753	1.6673	2.7535	200000	1400	50
1351880731753	1.5035	2.9072	200000	1400	50
1351880732762	1.6428	3.0483	200000	1400	50
1351880733683	1.6547	2.7132	200000	1400	50
1351880734623	2.0448	3.0341	200000	1400	50
1351880735553	1.7781	3.2235	200000	1400	50
1351880736506	1.5913	3.0385	200000	1400	50
1351880737387	2.0966	3.4316	200000	1400	50
1351880738349	1.6763	2.3494	200000	1400	50
1351880739307	1.6598	2.8644	200000	1400	50
1351880740325	1.5669	4.3610	200000	1400	50
1351880741288	1.9810	3.2573	200000	1400	50
1351880742212	1.7156	3.5066	200000	1400	50
1351880743247	1.5508	2.7147	200000	1400	50
1351880744205	1.7496	2.9916	200000	1400	50
1351880745218	1.9565	3.7596	200000	1400	50
1351880746216	1.6025	2.2073	200000	1400	50
1351880747180	1.6297	2.9248	200000	1400	50
1351880748193	1.8470	3.0298	200000	1400	50
1351880749188	1.5387	3.0098	200000	1400	50
1351880750071	2.1364	2.7821	200000	1400	50
1351880750990	2.1039	2.4255	200000	1400	50
1351880751917	1.8295	2.9000	200000	1400	50
1351880752875	1.8581	2.9986	200000	1400	50
1351880753886	1.8582	3.8314	200000	1400	50
1351880754909	1.5970	2.7404	200000	1400	50
1351880755827	1.7073	2.6630	200000	1400	50
1351880756742	2.0478	2.4806	200000	1400	50
1351880757688	1.6137	3.1883	200000	1400	50
1351880758593	2.0330	4.9549	200000	1400	50
1351880759486	2.1270	3.2714	200000	1400	50
1351880760484	1.7458	3.1000	200000	1400	50
1351880761418	1.6663	2.3649	200000	1400	50
1351880762343	2.0453	3.2452	200000	1400	50
1351880763283	1.7510	3.3413	200000	1400	50
1351880764223	1.7532	3.1231	200000	1400	50
1351880765174	1.6860	3.2691	200000	1400	50
1351880766174	1.6510	2.9054	200000	1400	50
1351880767179	1.9171	2.8550	200000	1400	50
1351880768362	1.6378	3.0740	200000	1400	50
1351880769352	1.5259	2.4652	200000	1400	50
1351880770536	1.5737	3.0664	200000	1400	50
1351880771557	1.8372	2.1899	200000	1400	50
1351880772559	1.5976	2.4190	200000	1400	50
1351880773567	1.8228	2.7659	200000	1400	50
1351880774546	1.9476	3.0375	200000	1400	50
1351880775606	1.5172	2.5949	200000	1400	50
1351880776662	1.7819	2.4407	200000	1400	50
1351880778308	1.6289	1.1173	200000	1400	50
1351880779303	1.9611	4.0640	200000	1400	50
1351880780314	1.5975	3.0739	200000	1400	50
1351880781258	1.7325	3.1682	200000	1400	50
1351880782247	1.5965	2.9922	200000	1400	50
1351880783245	1.6955	3.7844	200000	1400	50
1351880784316	1.8941	2.4419	200000	1400	50
1351880785335	1.6862	2.7837	200000	1400	50
1351880786362	1.5710	2.7957	200000	1400	50
1351880787375	1.8826	2.2392	200000	1400	50
1351880788352	1.9338	3.1362	200000	1400	50
1351880789357	1.6530	2.2340	200000	1400	50
1351880790338	1.6508	2.6726	200000	1400	50
1351880791363	1.3826	2.2810	200000	1400	50
1351880792341	1.8832	3.3977	200000	1400	50
1351880793332	1.8044	2.8941	200000	1400	50
1351880794264	1.8801	3.3068	200000	1400	50
1351880795222	1.5570	3.5262	200000	1400	50
1351880796147	1.7462	3.2164	200000	1400	50
1351880797100	1.8850	4.9130	200000	1400	50
1351880798077	1.5906	2.9879	200000	1400	50
1351880798999	1.6470	3.5743	200000	1400	50
1351880799988	1.5815	2.7656	200000	1400	50
1351880800941	1.7076	2.5044	200000	1400	50
1351880801926	1.5270	3.1811	200000	1400	50
1351880802887	1.5347	3.4497	200000	1400	50
1351880803818	2.1157	3.4041	200000	1400	50
1351880804728	1.7555	2.6565	200000	1400	50
1351880805754	1.4613	2.9834	200000	1400	50
1351880806655	1.7535	2.7644	200000	1400	50
1351880807559	2.0400	3.4416	200000	1400	50
1351880808539	1.6242	2.4545	200000	1400	50
1351880809468	1.7410	3.3042	200000	1400	50
1351880810592	1.4441	2.5413	200000	1400	50
1351880811524	1.6057	2.7390	200000	1400	50
1351880812616	1.4946	2.7253	200000	1400	50
1351880813610	1.5776	2.9914	200000	1400	50
1351880814617	1.7326	2.3766	200000	1400	50
1351880815589	1.5822	3.7064	200000	1400	50
1351880816570	1.5960	2.7637	200000	1400	50
1351880817592	1.6563	2.7909	200000	1400	50
1351880818717	1.2354	2.7508	200000	1400	50
1351880819735	1.7145	4.6321	200000	1400	50
1351880820669	1.6201	3.2096	200000	1400	50
1351880821627	1.6144	2.7886	200000	1400	50
1351880822619	1.5273	2.2991	200000	1400	50
1351880823672	1.5838	3.2249	200000	1400	50
1351880824754	1.4758	2.6339	200000	1400	50
1351880825717	1.6857	2.2081	200000	1400	50
1351880826655	1.6535	3.4296	200000	1400	50
1351880827700	1.6467	3.1269	200000	1400	50
1351880828652	1.7968	2.4274	200000	1400	50
1351880829629	1.7870	3.2064	200000	1400	50
1351880830604	1.6368	2.4271	200000	1400	50
1351880831572	1.6658	2.3264	200000	1400	50
1351880832539	1.6620	3.0414	200000	1400	50
1351880833520	2.0319	3.0373	200000	1400	50
1351880834448	1.8226	2.4611	200000	1400	50
1351880835344	1.8850	2.7923	200000	1400	50
1351880836250	2.0059	3.7430	200000	1400	50
1351880837124	1.8429	3.2086	200000	1400	50
1351880838055	2.0586	3.1163	200000	1400	50
1351880838941	1.8061	5.2912	200000	1400	50
1351880839856	1.7663	2.3262	200000	1400	50
1351880840825	1.6713	2.4003	200000	1400	50
1351880841734	2.1039	2.4798	200000	1400	50
1351880842654	1.7656	3.1526	200000	1400	50
1351880843595	2.0563	3.0650	200000	1400	50
1351880844528	1.7137	2.7632	200000	1400	50
1351880845504	2.1000	2.7928	200000	1400	50
1351880846431	1.8664	3.3641	200000	1400	50
1351880847310	2.3140	2.7646	200000	1400	50
1351880848261	2.2378	2.2793	200000	1400	50
1351880849183	1.7328	3.0688	200000	1400	50
1351880850123	2.0207	3.1569	200000	1400	50
1351880851032	1.7611	3.1594	200000	1400	50
1351880852047	1.4496	3.3654	200000	1400	50
1351880853156	1.3196	4.2067	200000	1400	50
1351880854173	1.4241	3.0034	200000	1400	50
1351880855194	1.5800	2.8949	200000	1400	50
1351880856144	1.8811	3.4153	200000	1400	50
1351880857096	1.6485	2.6371	200000	1400	50
1351880858137	1.6353	2.4593	200000	1400	50
1351880859095	1.5729	3.0328	200000	1400	50
1351880860117	1.8721	2.9090	200000	1400	50
1351880861054	1.9173	3.0589	200000	1400	50
1351880862079	1.5578	2.5838	200000	1400	50
1351880863116	1.6052	2.8116	200000	1400	50
1351880864193	1.6156	2.9993	200000	1400	50
1351880865337	1.4147	1.5262	200000	1400	50
1351880866375	1.5254	2.2803	200000	1400	50
1351880867496	1.1449	3.0534	200000	1400	50
1351880868508	1.8013	3.3386	200000	1400	50
1351880869489	1.6175	3.0327	200000	1400	50
1351880870874	1.2596	2.8983	200000	1400	50
1351880871855	1.8239	3.0141	200000	1400	50
1351880873167	1.4931	0.9872	200000	1400	50
1351880874136	1.6650	2.7860	200000	1400	50
1351880875118	1.4341	2.5361	200000	1400	50
1351880876075	1.9536	3.1569	200000	1400	50
1351880877041	1.9093	3.1218	200000	1400	50
1351880878024	1.8370	2.2980	200000	1400	50
1351880879001	1.8161	3.1039	200000	1400	50
1351880879947	1.8328	3.0042	200000	1400	50
1351880880990	1.6983	3.2062	200000	1400	50
1351880881963	1.8513	3.0365	200000	1400	50
1351880882862	1.9544	3.5720	200000	1400	50
1351880883802	1.7277	3.0365	200000	1400	50
1351880884810	1.4799	3.0369	200000	1400	50
1351880885762	1.5979	2.9227	200000	1400	50
1351880886837	1.4850	1.9135	200000	1400	50
1351880887767	1.5970	3.2662	200000	1400	50
1351880888758	1.5993	2.9853	200000	1400	50
