Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	LTE_SS	LTE_RSRP(W)	LTE_RSRQ	LTE_SNR(dB)
1354287758715	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758757	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758764	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758771	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758777	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758784	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758791	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758798	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758804	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758811	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758818	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758825	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758832	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758839	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758845	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758852	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758859	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758869	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758877	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758885	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758893	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758901	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758908	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758916	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758923	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758935	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758943	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287758999	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759013	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759024	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759034	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759044	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759054	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759064	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759072	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759080	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759088	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759096	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759103	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759111	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759119	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759127	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759134	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759142	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759150	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759157	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759165	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759173	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759180	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759188	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759216	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759223	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759248	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759256	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759264	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759276	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759284	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759291	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759299	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759307	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759314	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759322	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759330	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759338	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759345	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759353	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759360	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759368	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759375	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759383	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759391	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759399	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759406	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759414	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759421	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759429	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759440	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287759448	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	12	34
1354287788008	89.60	0.00	1357	1600	16000	0.392	0.000	13	18	-106	12	34
1354287839709	74.80	3004.80	1357	1600	16000	0.243	11.733	13	17	-107	13	30
1354287893982	79.75	4212.00	1357	1600	16000	0.361	11.282	13	17	-107	11	32
1354287950474	93.05	3637.73	1357	1600	16000	0.281	12.237	13	17	-107	10	30
1354288018679	0.00	4550.00	1357	1600	16000	0.292	11.674	13	17	-107	11	36
1354288072726	0.00	5144.88	1357	1600	16000	0.290	11.131	13	18	-107	13	30
1354288141325	0.00	3563.86	1357	1600	16000	0.242	9.179	13	17	-107	11	30
1354288205054	0.00	2678.00	1357	1600	16000	0.241	9.288	13	19	-107	13	28
1354288258991	106.86	4203.98	1357	1600	16000	0.340	10.067	13	17	-107	11	28
1354288311661	84.80	4438.80	1357	1600	16000	0.290	11.751	13	18	-107	12	32
1354288364985	113.73	4120.11	1357	1600	16000	0.340	11.341	13	18	-107	13	32
1354288427678	0.00	3778.28	1357	1600	16000	0.230	11.733	13	18	-107	13	0
1354288485920	82.95	2834.60	1357	1600	16000	0.296	7.843	13	19	-107	13	30
1354288547843	83.03	3079.00	1357	1600	16000	0.292	10.672	13	17	-107	12	30
1354288600938	75.54	4438.34	1357	1600	16000	0.208	10.826	13	17	-107	11	32
1354288653654	74.94	6382.51	1357	1600	16000	0.242	14.394	13	17	-107	11	32
1354288707764	0.00	2956.61	1357	1600	16000	0.291	7.563	13	18	-107	11	28
1354288765797	0.00	2733.08	1357	1600	16000	0.588	9.968	13	17	-107	11	28
1354288815281	118.12	4969.68	1357	1600	16000	0.344	14.052	13	18	-107	11	28
1354288861762	94.12	2986.24	1357	1600	16000	0.290	9.445	13	18	-107	13	32
1354288908285	212.68	3761.48	1357	1600	16000	0.502	11.691	13	17	-107	11	32
1354288955118	199.10	6705.94	1357	1600	16000	0.510	17.454	13	17	-107	11	32
1354289005138	227.07	4631.76	1357	1600	16000	0.588	14.900	13	17	-107	11	32
1354289055822	216.25	6916.00	1357	1600	16000	0.643	16.819	13	18	-107	13	30
1354289101461	228.69	6570.47	1357	1600	16000	0.585	16.380	13	17	-107	11	28
1354289151965	173.52	2834.00	1357	1600	16000	0.450	11.091	13	18	-107	13	30
1354289199327	146.56	5439.66	1357	1600	16000	0.444	14.662	13	17	-107	11	32
1354289243546	180.60	4099.04	1357	1600	16000	0.397	10.575	13	17	-107	11	32
1354289293585	0.00	4803.80	1357	1600	16000	0.506	12.936	13	17	-107	11	32
1354289347282	169.04	5625.16	1357	1600	16000	0.509	15.011	13	17	-106	11	30
1354289393231	192.80	5789.86	1357	1600	16000	0.515	15.584	13	17	-106	11	30
1354289468716	0.00	5399.41	1357	1600	16000	0.340	12.130	13	17	-106	11	32
1354289515841	216.04	5378.64	1357	1600	16000	0.576	13.047	13	17	-106	11	32
1354289564604	175.26	4300.31	1357	1600	16000	0.427	14.062	13	17	-106	11	32
1354289612126	137.76	7067.03	1357	1600	16000	0.349	18.316	13	17	-106	11	32
1354289665206	0.00	6137.49	1357	1600	16000	0.289	15.133	13	17	-106	11	32
1354289712509	177.38	6253.00	1357	1600	16000	0.515	15.063	13	19	-106	13	30
1354289763012	111.30	3485.00	1357	1600	16000	0.242	12.951	13	19	-106	12	34
1354289814899	113.18	3569.48	1357	1600	16000	0.340	13.171	13	18	-106	13	34
1354289862702	168.08	7011.24	1357	1600	16000	0.498	17.798	13	18	-106	13	34
1354289912432	155.90	3957.31	1357	1600	16000	0.450	14.962	13	18	-106	13	34
1354289958058	149.22	7514.00	1357	1600	16000	0.388	18.681	13	18	-106	13	34
1354290006107	164.93	7527.26	1357	1600	16000	0.492	17.942	13	17	-106	11	30
1354290054469	169.79	6604.62	1357	1600	16000	0.518	17.188	13	17	-106	10	34
1354290102731	148.44	7483.20	1357	1600	16000	0.396	17.020	13	17	-106	10	34
1354290153631	163.56	5785.06	1357	1600	16000	0.518	15.267	13	17	-106	10	34
1354290204655	0.00	7176.00	1357	1600	16000	0.344	18.396	13	17	-106	10	34
1354290255484	156.62	6048.20	1357	1600	16000	0.395	16.306	13	18	-106	13	40
1354290310306	0.00	6626.43	1357	1600	16000	0.468	15.217	13	19	-106	14	30
1354290357719	97.46	4622.22	1357	1600	16000	0.241	11.770	13	17	-107	11	30
1354290411695	0.00	6316.02	1357	1600	16000	0.340	14.977	13	17	-107	11	30
1354290466478	140.88	4127.70	1357	1600	16000	0.393	11.252	13	17	-106	12	32
1354290521051	147.56	5584.59	1357	1600	16000	0.509	15.098	13	17	-106	11	32
1354290573827	0.00	7413.32	1357	1600	16000	0.515	17.754	13	18	-106	14	36
1354290620445	172.16	7704.66	1357	1600	16000	0.444	19.789	13	18	-106	14	36
1354290672867	0.00	8151.00	1357	1600	16000	0.388	21.121	13	18	-106	14	36
1354290724329	116.05	3727.69	1357	1600	16000	0.364	11.158	13	17	-106	12	30
1354290772799	75.10	2126.68	1357	1600	16000	0.194	6.608	13	17	-106	12	32
1354290824697	104.69	5972.41	1357	1600	16000	0.263	15.105	13	19	-107	13	30
1354290886717	121.98	3939.00	1357	1600	16000	0.245	12.043	13	19	-107	13	30
1354290938052	137.60	6317.39	1357	1600	16000	0.450	14.540	13	19	-107	13	30
1354290988149	145.02	7800.00	1357	1600	16000	0.452	17.461	13	19	-107	13	30
1354291035098	146.00	7416.04	1357	1600	16000	0.390	17.592	13	19	-106	13	30
1354291087688	97.42	4471.03	1357	1600	16000	0.338	13.526	13	17	-107	11	26
1354291142366	125.99	3139.10	1357	1600	16000	0.343	13.695	13	17	-107	12	30
1354291190955	101.84	5872.94	1357	1600	16000	0.291	15.140	13	17	-107	12	30
1354291247277	56.64	4907.87	1357	1600	16000	0.194	13.541	13	17	-107	12	30
1354291337706	0.00	4272.53	1357	1600	16000	0.241	11.014	13	17	-107	11	32
1354291420084	0.00	2649.93	1357	1600	16000	0.264	7.806	13	17	-107	11	32
1354291483194	0.00	1942.86	1357	1600	16000	0.144	5.894	13	17	-107	11	32
1354291514749	0.00	2369.54	1357	1600	16000	0.000	3.097	13	17	-107	11	32
1354291534794	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-107	11	32
1354291554871	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	13	-2
1354291574912	0.00	0.00	1357	1600	16000	0.000	0.000	13	20	-107	12	-78
1354291594943	0.00	0.00	1357	1600	16000	0.000	0.000	13	19	-106	13	18
1354291614980	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-103	11	16
1354291635018	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-106	10	58
1354291655046	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	56
1354291675095	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	60
1354291695145	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	58
1354291715197	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	56
1354291735318	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	10	60
1354291755363	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	10	58
1354291775408	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	10	60
1354291795457	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	10	60
1354291815512	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	10	54
1354291835557	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	60
1354291855615	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	10	60
1354291875651	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	10	58
1354291895700	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	10	54
1354291915747	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	60
1354291935855	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-105	10	54
1354291955905	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	60
1354291975944	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	60
1354291995992	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	54
1354292016028	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-105	9	56
1354292036096	0.00	0.00	1357	1600	16000	0.000	0.000	13	18	-105	10	52
1354292126209	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126231	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126252	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126269	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126279	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126320	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126327	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126333	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126340	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126347	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126354	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126360	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126367	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126373	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126379	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126385	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126392	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126398	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126404	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126411	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126417	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126423	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126429	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126436	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126471	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126478	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126484	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126491	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126497	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126503	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126510	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126516	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126522	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126528	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126536	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126542	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126548	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126555	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126561	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126568	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126574	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126580	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126586	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126592	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126599	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126630	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126637	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126643	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126650	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126660	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126672	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126687	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126702	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126717	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126731	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126745	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126757	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126765	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126773	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126780	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126788	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126795	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126803	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126813	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126823	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126833	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126843	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126853	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126880	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126887	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126894	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126901	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126908	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126915	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126921	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126928	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126935	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126941	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126948	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126955	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126962	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126968	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126975	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126981	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126988	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292126995	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127001	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127008	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127015	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127021	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127028	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127052	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127059	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127066	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127073	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127080	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127087	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127093	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127100	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127107	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127113	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127120	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127126	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127133	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127140	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127146	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127153	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127160	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127166	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127173	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127180	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127186	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127193	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127199	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127206	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127262	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127272	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127278	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127285	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127291	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127297	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127304	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127310	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127317	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127323	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127330	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127336	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127343	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127349	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127356	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127362	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127369	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127375	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127382	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127388	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127395	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127401	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127409	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127415	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127426	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127474	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127485	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127496	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127508	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127515	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127522	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127529	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127536	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127543	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127551	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127558	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127564	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
1354292127571	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-106	10	60
